"Rowid_","ID","YEAR","FULL_ADDRE","CITY","STATE","COUNTRY","LATITUDE","LONGITUDE","Join_id","String","CHECK","AFFILIAT_0","AFFILIAT1","UPDATETAG","State","US_county_id","US_county_name","US_metro_id","US_metro_name","Other_metro","Europe_NUTS_3_rev"
4782,"WOS:000260397200022",2008,"SE Alabama Med Ctr, Dept Anesthesiol, Dothan, AL USA","Dothan","AL","United States",31.2232208252,-85.393371582,20020,"Dothan AL USA",1,1,1,1,"Alabama",161560,"Houston County",20020,"Dothan, AL Metro Area"," "," "
5144,"WOS:000303546600006",2012,"SE Reg Med Ctr, Lumberton, NC USA","Lumberton","NC","United States",34.6184616089,-79.0129318237,31300,"Lumberton NC USA",1,1,1,1,"North Carolina",1026130,"Robeson County",31300,"Lumberton, NC Micro Area"," "," "
4612,"WOS:000288885700038",2011,"SEADM, Boecillo, Spain","Boecillo"," ","Spain",41.5376014709,-4.7022900581,"ES418","Boecillo  Spain",1,1,1,1," "," "," "," "," "," ","ES418"
6393,"WOS:000332501200020",2013,"SeaProbe Inc, Picayune, MS 39466 USA","Picayune","MS","USA",30.5262699127,-89.6797485352,38100,"Picayune MS United States","old mapped address",1,1,0,"Mississippi",695777,"Pearl River County",38100,"Picayune, MS Micro Area"," "," "
6190,"WOS:000297216200003",2011,"Sears Holding Corp, Hoffman Estates, IL USA","Hoffman Estates","IL","USA",42.0629806519,-88.1229476929,16980,"Hoffman Estates IL United States","old mapped address",1,1,0,"Illinois",1784766,"Cook County",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"," "," "
4352,"WOS:000283240400537",2010,"Second People Hosp Lianyungang, Lianyungang, Peoples R China","Lianyungang"," ","China",34.594618,119.201967,,"Lianyungang  Peoples R China",0,0,0,1," "," "," "," "," "," "," "
5612,"WOS:000315054500029",2013,"SEDIVER, F-03270 St Yorre, France","St Yorre"," ","France",46.0662002563,3.4650700092,"FR721","St Yorre  France",1,1,1,1," "," "," "," "," "," ","FR721"
4327,"WOS:000331220603179",2013,"SELDI Biotechnol Ltd, Huzhou, Peoples R China","Huzhou"," ","China",30.877779,120.095505,,"Huzhou  Peoples R China",0,1,1,1," "," "," "," "," "," "," "
4888,"WOS:000285153500055",2010,"Senckenberg Museum Nat Hist Goerlitz, D-02806 Goerlitz, Germany","Goerlitz"," ","Germany",51.1295013428,14.983499527,"DED2D","Goerlitz  Germany",1,0,0,1," "," "," "," "," "," ","DED2D"
4318,"WOS:000264526100014",2008,"Seoul Eun Dent Clin, Gunpo Si, Gyeonggi Do, South Korea","Gunpo Si","Gyeonggi Do","South Korea",37.344131,126.923866,,"Gunpo Si Gyeonggi Do South Korea",0,1,1,1," "," "," "," "," "," "," "
4742,"WOS:000289644400011",2011,"Servier Res Inst, F-78290 Croissy Sur Seine, France","Croissy Sur Seine"," ","France",48.873298645,2.1312000751,"PARIS","Croissy Sur Seine  France",1,1,1,1," "," "," "," "," "," ","PARIS"
4940,"WOS:000325377900002",2013,"SETI Inst, Hat Creek, CA 94043 USA","Hat Creek","CA","United States",40.7917289734,-121.506736755,39820,"Hat Creek CA USA",1,0,0,1,"California",1682610,"Shasta County",39820,"Redding, CA Metro Area"," "," "
4810,"WOS:000261150400003",2008,"Seton Hall Univ, Trinitas Hosp, Dept Internal Med, Elizabeth, NJ USA","Elizabeth","NJ","United States",40.6635093689,-74.2114562988,35620,"Elizabeth NJ USA",1,1,1,1,"New Jersey",882235,"Union County",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," "," "
6093,"WOS:000307496600016",2012,"Seton Med Ctr, Daly City, CA USA","Daly City","CA","USA",37.6910896301,-122.472816467,41860,"Daly City CA United States","old mapped address",1,1,0,"California",277305,"San Mateo County",41860,"San Francisco-Oakland-Hayward, CA Metro Area"," "," "
6469,"WOS:000287117100002",2011,"Sewickley Valley Hosp, Sewickley, PA USA","Sewickley","PA","USA",40.5381088257,-80.18019104,38300,"Sewickley PA United States","old mapped address",0,0,0,"Pennsylvania",1213657,"Allegheny County",38300,"Pittsburgh, PA Metro Area"," "," "
5184,"WOS:000306246800039",2012,"SGL Carbon GmbH, D-86405 Meitingen, Germany","Meitingen"," ","Germany",48.548500061,10.8632001877,"DE276","Meitingen  Germany",1,1,1,1," "," "," "," "," "," ","DE276"
4389,"WOS:000318455600015",2013,"Shandong Univ, Coll Elect Engn, Shandong Jinan 250061, Peoples R China","Shandong Jinan"," ","China",36.661048,117.115605,"Shandong Jinan China","Shandong Jinan  Peoples R China",0,1,1,1," "," "," "," "," "," "," "
4305,"WOS:000274354200023",2010,"Shangri La Alpine Bot Garden, Diqing Prefecture, Yunnan, Peoples R China","Diqing Prefecture","Yunnan","China",27.757838,99.800994,,"Diqing Prefecture Yunnan Peoples R China",0,1,1,1," "," "," "," "," "," "," "
4419,"WOS:000328523900004",2013,"Shangri La Alpine Bot Garden, Xianggelila County 674400, Yunnan, Peoples R China","Xianggelila County","Yunnan","China",27.757838,99.800994,,"Xianggelila County Yunnan Peoples R China",0,1,1,1," "," "," "," "," "," "," "
4402,"WOS:000284367300176",2011,"Shanxi Med Univ, Hosp 1, Taiyuan, MI, Peoples R China","Taiyuan","MI","China",37.870801,112.550119,"Taiyuan Shanxi China","Taiyuan MI Peoples R China",0,1,1,1," "," "," "," "," "," "," "
6364,"WOS:000268440700004",2009,"Shark Def Technol LLC, Oak Ridge, NJ 07438 USA","Oak Ridge","NJ","USA",41.0462493896,-74.4856567383,35620,"Oak Ridge NJ United States","old mapped address",1,1,0,"New Jersey",882232,"Passaic County",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," "," "
6227,"WOS:000208362600013",2010,"Sharon Glover & Associates Inc, Kernersville, NC USA","Kernersville","NC","USA",36.11951828,-80.0725097656,49180,"Kernersville NC United States","old mapped address",1,1,0,"North Carolina",1008552,"Forsyth County",49180,"Winston-Salem, NC Metro Area"," "," "
4752,"WOS:000286926800005",2008,"Shaw Ind, Dalton, GA USA","Dalton","GA","United States",34.7614517212,-84.9721832275,19140,"Dalton GA USA",1,0,0,1,"Georgia",353513,"Whitfield County",19140,"Dalton, GA Metro Area"," "," "
6404,"WOS:000311008700003",2012,"Shawnee State Univ, Clark Mem Lib, Portsmouth, OH USA","Portsmouth","OH","USA",38.7442588806,-82.9932174683,39020,"Portsmouth OH United States","old mapped address",1,1,0,"Ohio",1074085,"Scioto County",39020,"Portsmouth, OH Micro Area"," "," "
5826,"WOS:000270573602077",2009,"Sheba Med Ctr, Zufim, Israel","Zufim"," ","Israel",31.6954498291,34.7178192139,,"Zufim  Israel",1,1,1,1," "," "," "," "," "," "," "
5747,"WOS:000262028700017",2008,"Sheehy Sci Consulting, Wading River, NY USA","Wading River","NY","United States",40.9497184753,-72.8416824341,35620,"Wading River NY USA",1,0,0,1,"New York",974149,"Suffolk County",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," "," "
5825,"WOS:000314483700005",2013,"Sheltered Accommodat De Vlier, Zelzate, Belgium","Zelzate"," ","Belgium",51.2005004883,3.7948899269,"BE233","Zelzate  Belgium",1,1,1,1," "," "," "," "," "," ","BE233"
5790,"WOS:000266052300016",2009,"Shenandoah Univ, Div Occupat Therapy, Winchester, VI USA","Winchester","VI","United States",39.4432563782,-98.9573364258,485034,"Winchester VI USA",1,0,0,1,"Kansas",485034,"Osborne County"," "," "," "," "
4391,"WOS:000288634800029",2010,"Shenyang Jianzhu Univ, Shenyang 110168, Liaoning Prov, Peoples R China","Shenyang","Liaoning Prov","China",41.820344,123.439221,"ShenYang Jianzhu Univ","Shenyang Liaoning Prov Peoples R China",0,1,1,1," "," "," "," "," "," "," "
6474,"WOS:000316286400016",2013,"Shepherd Univ, Sch Business & Social Sci, Dept Econ & Finance, Shepherdstown, WV 25443 USA","Shepherdstown","WV","USA",39.4305801392,-77.8050308228,47900,"Shepherdstown WV United States","old mapped address",1,1,0,"West Virginia",1550025,"Jefferson County",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"," "," "
4957,"WOS:000306887900014",2012,"Shiga Univ, Hikone, Shiga 5228522, Japan","Hikone","Shiga","Japan",35.268283844,136.24887085,"Shiga Japan","Hikone Shiga Japan",1,1,1,1," "," "," "," "," ","Shiga"," "
5548,"WOS:000329618404352",2013,"Shippensberg Univ, Dept Chem, Shippensberg, PA 17257 USA","Shippensberg","PA","United States",40.0416984558,-77.5382995605,16540,"Shippensberg PA USA",1,1,1,1,"Pennsylvania",1213670,"Franklin County",16540,"Chambersburg-Waynesboro, PA Metro Area"," "," "
6152,"WOS:000315523200001",2013,"Shiv Nadar Univ, Sch Nat Sci, Gautam Budh Nagar 203207, UP, India","Gautam Budh Nagar","UP","India",28.6449794769,77.2164306641,"Delhi Delhi India","Delhi Delhi India","old mapped address",1,1,0," "," "," "," "," ","Delhi Delhi India"," "
5149,"WOS:000276767600015",2010,"Shoklo Malaria Res Unit, Mae Sot, Thailand","Mae Sot"," ","Thailand",16.7148990631,98.5680007935,,"Mae Sot  Thailand",1,1,1,1," "," "," "," "," "," "," "
6233,"WOS:000270255200016",2009,"Showa Inan Gen Hosp, Dept Gastroenterol, Komagene, Japan","Komagene"," ","Japan",35.7165985107,137.93699646,"Nagano Japan","Komagane Nagano Japan","old mapped address",1,1,0," "," "," "," "," ","Nagano"," "
4451,"WOS:000261248800034",2008,"Siemens Med Solut Diagnost, Gwynedd, England","Gwynedd"," ","England",52.5988769531,-1.4668813944,"UKF22","Gwynedd  England",1,1,1,1," "," "," "," "," "," ","UKF22"
6297,"WOS:000308131701057",2012,"Siemens, HealthCare, Marlve, PA USA","Marlve","PA","USA",40.8965110779,-77.8387527466,44300," PA United States","old mapped address",1,1,0,"Pennsylvania",1214720,"Centre County",44300,"State College, PA Metro Area"," "," "
6164,"WOS:000258147100012",2008,"Simons Rock Coll, Dept Phys, Great Barrington, MA 01201 USA","Great Barrington","MA","USA",42.1961517334,-73.3610916138,38340,"Great Barrington MA United States","old mapped address",0,0,0,"Massachusetts",606928,"Berkshire County",38340,"Pittsfield, MA Metro Area"," "," "
5870,"WOS:000325977100031",2013,"Simula Res Lab, Fornebu, Norway","Fornebu"," ","Norway",59.8833312988,10.6166667938,"NO012","  Norway","old manual",1,1,0," "," "," "," "," "," ","NO012"
6422,"WOS:000316745500028",2013,"Sinai Hosp Baltimore, Randallstown, MD 21133 USA","Randallstown","MD","USA",39.3628616333,-76.7827072144,12580,"Randallstown MD United States","old mapped address",1,1,0,"Maryland",1695314,"Baltimore County",12580,"Baltimore-Columbia-Towson, MD Metro Area"," "," "
4354,"WOS:000320009600214",2013,"Sint Maartensklin, Maartens, Netherlands","Maartens"," ","Netherlands",18.042224884,-63.0662345886,,"Maartens  Netherlands",0,0,0,1," "," "," "," "," "," "," "
6446,"WOS:000329871400009",2013,"Sir Francis Drake High Sch, San Anselmo, CA USA","San Anselmo","CA","USA",37.9750595093,-122.562591553,41860,"San Anselmo CA United States","old mapped address",1,1,0,"California",277285,"Marin County",41860,"San Francisco-Oakland-Hayward, CA Metro Area"," "," "
4846,"WOS:000313345100012",2013,"Sir Paul Boffa Hosp, Floriana, Malta","Floriana"," ","Malta",35.892250061,14.5074596405,"MT001","Floriana  Malta",1,1,1,1," "," "," "," "," "," ","MT001"
5985,"WOS:000252732900015",2008,"Skyscan NV, B-2630 Aartselaar, Belgium","Aartselaar"," ","Belgium",51.1407012939,4.3765501976,"BE211","Aartselaar Flemish Region Belgium","old mapped address",1,1,0," "," "," "," "," "," ","BE211"
6071,"WOS:000208070902048",2008,"Sleep Disorders Network SW Virginia, Christiansburg, VA USA","Christiansburg","VA","USA",37.1301383972,-80.4084091187,13980,"Christiansburg VA United States","old mapped address",1,1,0,"Virginia",1674630,"Montgomery County",13980,"Blacksburg-Christiansburg-Radford, VA Metro Area"," "," "
6481,"WOS:000281346400003",2010,"Slippery Rock Univ, Sch Phys Therapy, Slippery Rock, PA 16057 USA","Slippery Rock","PA","USA",41.0646018982,-80.0556106567,38300,"Slippery Rock PA United States","old mapped address",1,1,0,"Pennsylvania",1213661,"Butler County",38300,"Pittsburgh, PA Metro Area"," "," "
5647,"WOS:000311217000038",2012,"Slovak Acad Sci, Astron Inst, Tatranska Lomnica 05960, Slovakia","Tatranska Lomnica"," ","Slovakia",49.166179657,20.2808494568,"SK041","Tatranska Lomnica  Slovakia",1,1,1,1," "," "," "," "," "," ","SK041"
5068,"WOS:000326574000058",2013,"SN Bose Natl Ctr Basic Sci, Kolkata 700098, Salt Lake, India","Kolkata","Salt Lake","India",22.5901298523,88.395401001,,"Kolkata Salt Lake India",1,1,1,1," "," "," "," "," "," "," "
6263,"WOS:000289777300015",2009,"Snake River Community Clin, Lewiston, ID USA","Lewiston","ID","USA",46.4186592102,-117.016647339,30300,"Lewiston ID United States","old mapped address",0,0,0,"Idaho",399394,"Nez Perce County",30300,"Lewiston, ID-WA Metro Area"," "," "
6358,"WOS:000319197800047",2013,"So Calif Permanente Med Grp, Reg Reference Labs, North Hollywood, CA USA","North Hollywood","CA","USA",34.194229126,-118.391571045,31080,"North Hollywood CA United States","old mapped address",1,1,0,"California",277283,"Los Angeles County",31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area"," "," "
4718,"WOS:000252974300007",2008,"So Cross Univ, Coffs Harbor, NSW, Australia","Coffs Harbor","NSW","Australia",-30.2970199585,153.115142822,,"Coffs Harbor NSW Australia",1,1,1,1," "," "," "," "," "," "," "
5414,"WOS:000301777900016",2012,"So Illinois Univ, Sch Med, Dept Family Med, Quincy, IL USA","Quincy","IL","United States",39.9355888367,-91.3958282471,39500,"Quincy IL USA",1,1,1,1,"Illinois",424202,"Adams County",39500,"Quincy, IL-MO Micro Area"," "," "
5710,"WOS:000292032500002",2010,"So Methodist Univ, University Pk, TX USA","University Pk","TX","United States",32.8453598022,-96.7969894409,19100,"University Pk TX USA",1,1,1,1,"Texas",1383842,"Dallas County",19100,"Dallas-Fort Worth-Arlington, TX Metro Area"," "," "
4573,"WOS:000265625400021",2009,"So New England Neurol, Barrington, RI USA","Barrington","RI","United States",41.7406997681,-71.3087005615,39300,"Barrington RI USA",1,1,1,1,"Rhode Island",1219777,"Bristol County",39300,"Providence-Warwick, RI-MA Metro Area"," "," "
4680,"WOS:000252229600034",2008,"So Utah Univ Baseball, Cedar City, UT USA","Cedar City","UT","United States",37.6779518127,-113.061759949,16260,"Cedar City UT USA",1,1,1,1,"Utah",1448025,"Iron County",16260,"Cedar City, UT Micro Area"," "," "
5386,"WOS:000263865100017",2009,"Soc Tympanuchus Cupido Pinnatus, Plover, WI 54467 USA","Plover","WI","United States",44.4542503357,-89.5440216064,44620,"Plover WI USA",1,1,1,1,"Wisconsin",1581109,"Portage County",44620,"Stevens Point, WI Micro Area"," "," "
5182,"WOS:000277089800007",2010,"Social Sci Res Solut, Media, PA 19063 USA","Media","PA","United States",39.91796875,-75.3898086548,37980,"Media PA USA",1,1,1,1,"Pennsylvania",1209177,"Delaware County",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"," "," "
5565,"WOS:000310701300008",2012,"Sohage Univ, Dept Rheumatol & Rehabil, Sohag, Egypt","Sohag"," ","Egypt",26.5551490784,31.6954193115,,"Sohag  Egypt",1,0,0,1," "," "," "," "," "," "," "
4721,"WOS:000300067400008",2012,"Solove Res Inst, Columbus, MO USA","Columbus","MO","United States",38.8556404114,-93.891166687,47660,"Columbus MO USA",1,1,1,1,"Missouri",758505,"Johnson County",47660,"Warrensburg, MO Micro Area"," "," "
4330,"WOS:000302014800001",2012,"Solver Solut Engn Team, Intel Penang 11900, Malaysia","Intel Penang"," ","Malaysia",5.42008,100.342246,"George Town, Malaysia","Intel Penang  Malaysia",0,1,1,1," "," "," "," "," ","George Town, Malaysia"," "
6145,"WOS:000266647200016",2009,"Sonblest Sch, Galien, MI USA","Galien","MI","USA",41.8017501831,-86.4989624023,35660,"Galien MI United States","old mapped address",1,1,0,"Michigan",1622953,"Berrien County",35660,"Niles-Benton Harbor, MI Metro Area"," "," "
4535,"WOS:000317959700003",2013,"Soonchunhyang Univ, Dept Med Biotechnol, Asan 336600, South Korea","Asan"," ","South Korea",36.785320282,126.991836548,,"Asan  South Korea",1,1,1,1," "," "," "," "," "," "," "
6245,"WOS:000321570000021",2013,"South Orange Cty Med, Dept Surg, Laguna Hills, CA USA","Laguna Hills","CA","USA",33.6017494202,-117.690338135,31080,"Laguna Hills CA United States","old mapped address",1,1,0,"California",277294,"Orange County",31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area"," "," "
5268,"WOS:000326923000042",2013,"Southeastern Archaeological Res ,Inc, Newberry, FL 32669 USA","Newberry","FL","United States",29.6461601257,-82.6122970581,23540,"Newberry FL USA",1,1,1,1,"Florida",308548,"Alachua County",23540,"Gainesville, FL Metro Area"," "," "
4994,"WOS:000208771000123",2010,"Southland Hosp, Invercargill City, New Zealand","Invercargill City"," ","New Zealand",-46.4118995667,168.345993042,,"Invercargill City  New Zealand",1,1,1,1," "," "," "," "," "," "," "
6015,"WOS:000325759500027",2013,"Southside Hosp, Northshore LIJ Trauma Network, Dept Acute Care Surg, Bay Shore, NY USA","Bay Shore","NY","USA",40.7202301025,-73.2492218018,35620,"Bay Shore NY United States","old mapped address",1,1,0,"New York",974149,"Suffolk County",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," "," "
4334,"WOS:000327278100004",2013,"Southwest Jiaotong Univ, Sch Sci & Technol, Jiaotong 610031, Peoples R China","Jiaotong"," ","China",29.568026,103.451985,,"Jiaotong  Peoples R China",0,1,1,1," "," "," "," "," "," "," "
6526,"WOS:000330458100003",2013,"Southwest Washington Med Ctr, Vantucky, WA USA","Vantucky","WA","USA",45.6322097778,-122.671562195,38900,"Vancouver WA United States","old mapped address",1,1,0,"Washington",1531820,"Clark County",38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area"," "," "
5408,"WOS:000318636700008",2013,"Space Environm Corp, Providence, UT USA","Providence","UT","United States",41.709980011,-111.821563721,30860,"Providence UT USA",1,1,1,1,"Utah",1448017,"Cache County",30860,"Logan, UT-ID Metro Area"," "," "
5082,"WOS:000263250600009",2009,"Space Sci Inst, La Canada Flintridge, CA 91011 USA","La Canada Flintridge","CA","United States",34.207660675,-118.207252502,31080,"La Canada Flintridge CA USA",1,1,1,1,"California",277283,"Los Angeles County",31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area"," "," "
4606,"WOS:000259577000003",2008,"Spanish Res Council CSIC, Ctr Adv Studies Blanes CEAB, Limnol Grp UB, Blanes 17300, Girona, Spain","Blanes","Girona","Spain",41.6748008728,2.7730000019,"ES512","Blanes Girona Spain",1,1,1,1," "," "," "," "," "," ","ES512"
5256,"WOS:000261431500012",2008,"Special Astrophys Observ, N Arkhyz, Russia","N Arkhyz"," ","Russia",43.5652313232,41.278629303,,"N Arkhyz  Russia",1,0,0,1," "," "," "," "," "," "," "
5450,"WOS:000208361300003",2010,"Special Tree Rehabil Syst, Romulus, MI USA","Romulus","MI","United States",42.2222290039,-83.3853530884,19820,"Romulus MI USA",1,1,1,1,"Michigan",1623022,"Wayne County",19820,"Detroit-Warren-Dearborn, MI Metro Area"," "," "
5368,"WOS:000258930800016",2008,"Species Survival Commiss, Antelope Specialist Grp, Int Union Conservat Nat & Nat Resources, Peterborough, NH 03458 USA","Peterborough","NH","United States",42.8761291504,-71.9509811401,31700,"Peterborough NH USA",1,0,0,1,"New Hampshire",873179,"Hillsborough County",31700,"Manchester-Nashua, NH Metro Area"," "," "
5975,"WOS:000285710500006",2011,"Specola Vaticana, Vatican Observ, Vatican, Italy","Vatican"," ","Italy",44.4714584351,11.7691402435,"ITH55","Vaticano Em.Rom. Italy","old manual",1,1,0," "," "," "," "," "," ","ITH55"
5069,"WOS:000263518900010",2009,"Spheromics, Kontiolahti, Finland","Kontiolahti"," ","Finland",62.7383003235,29.8174991608,"FI1D3","Kontiolahti  Finland",1,1,1,1," "," "," "," "," "," ","FI1D3"
5749,"WOS:000272278500007",2009,"Spinal Surg & Rehabil Med Regionalverbund Kirchli, Waldkirch, Germany","Waldkirch"," ","Germany",48.0905990601,7.9688501358,"DE133","Waldkirch  Germany",1,1,1,1," "," "," "," "," "," ","DE133"
6502,"WOS:000308580100387",2012,"Springfield Hosp Ctr, Sykesville, MA USA","Sykesville","MA","USA",42.1560287476,-71.56590271,49340," MA United States","old mapped address",1,1,0,"Massachusetts",606940,"Worcester County",49340,"Worcester, MA-CT Metro Area"," "," "
6327,"WOS:000310252300006",2012,"Squaw Creek Natl Wildlife Refuge, Mound City, MO 64470 USA","Mound City","MO","USA",40.1311187744,-95.2320175171,758498,"Mound City MO United States","old mapped address",1,1,0,"Missouri",758498,"Holt County"," "," "," "," "
