"Source","Target","Id","duplicate","UMich","ASU","IUB","IUPUI"
"n0","n861","e15556",1,1,,,
"n0","n862","e9020",1,1,,,
"n0","n863","e9025",1,1,,,
"n0","n864","e17886",1,1,,,
"n0","n865","e9082",1,1,,,
"n0","n866","e9114",1,1,,,
"n0","n867","e10194",1,1,,,
"n0","n868","e14069",1,1,,,
"n0","n869","e39834",1,1,,,
"n0","n871","e16051",1,1,,,
"n0","n872","e9238",1,1,,,
"n0","n873","e22025",1,1,,,
"n0","n875","e9258",1,1,,,
"n0","n876","e9261",1,1,,,
"n0","n877","e9269",1,1,,,
"n0","n878","e9275",2,1,,,
"n0","n879","e9277",1,1,,,
"n0","n880","e9280",1,1,,,
"n0","n881","e9283",1,1,,,
"n0","n882","e9290",1,1,,,
"n0","n883","e9506",1,1,,,
"n0","n884","e9516",1,1,,,
"n0","n885","e31953",1,1,,,
"n0","n887","e21715",1,1,,,
"n0","n890","e49471",1,1,,,
"n0","n891","e43173",2,1,,,
"n0","n893","e12404",1,1,,,
"n0","n894","e12407",1,1,,,
"n0","n895","e24852",1,1,,,
"n0","n896","e9711",2,1,,,
"n0","n897","e43438",1,1,,,
"n0","n898","e9738",1,1,,,
"n0","n899","e9763",1,1,,,
"n0","n901","e22385",1,1,,,
"n0","n903","e23923",1,1,,,
"n0","n904","e23906",1,1,,,
"n0","n905","e9940",1,1,,,
"n0","n906","e10001",1,1,,,
"n0","n907","e10002",1,1,,,
"n0","n908","e11530",1,1,,,
"n0","n909","e10196",1,1,,,
"n0","n910","e10276",1,1,,,
"n0","n911","e10325",1,1,,,
"n0","n912","e10515",1,1,,,
"n0","n913","e10359",1,1,,,
"n0","n914","e10565",1,1,,,
"n0","n917","e10626",1,1,,,
"n0","n918","e10629",3,1,,,
"n0","n919","e10723",1,1,,,
"n0","n920","e10714",1,1,,,
"n0","n921","e24409",1,1,,,
"n0","n922","e10780",1,1,,,
"n0","n923","e10788",1,1,,,
"n0","n924","e17661",1,1,,,
"n0","n926","e15452",2,1,,,
"n0","n927","e47543",1,1,,,
"n0","n928","e27618",1,1,,,
"n0","n930","e17090",1,1,,,
"n0","n931","e11031",1,1,,,
"n0","n933","e11078",1,1,,,
"n0","n935","e11204",1,1,,,
"n0","n936","e11215",1,1,,,
"n0","n937","e11218",1,1,,,
"n0","n939","e11242",1,1,,,
"n0","n941","e15406",1,1,,,
"n0","n942","e11549",1,1,,,
"n0","n943","e16052",1,1,,,
"n0","n944","e11314",1,1,,,
"n0","n945","e11316",1,1,,,
"n0","n946","e11321",1,1,,,
"n0","n947","e11323",1,1,,,
"n0","n948","e11350",1,1,,,
"n0","n949","e43465",1,1,,,
"n0","n950","e11393",1,1,,,
"n0","n952","e17236",1,1,,,
"n0","n953","e11463",1,1,,,
"n0","n954","e11470",1,1,,,
"n0","n957","e13942",1,1,,,
"n0","n958","e18311",3,1,,,
"n0","n959","e30782",1,1,,,
"n0","n960","e11551",1,1,,,
"n0","n961","e11595",1,1,,,
"n0","n962","e11596",1,1,,,
"n0","n963","e40211",1,1,,,
"n0","n964","e12585",1,1,,,
"n0","n965","e12591",1,1,,,
"n0","n966","e11675",1,1,,,
"n0","n967","e11821",1,1,,,
"n0","n968","e11872",1,1,,,
"n0","n969","e12025",1,1,,,
"n0","n970","e12027",26,1,,,
"n0","n971","e12028",1,1,,,
"n0","n973","e23072",1,1,,,
"n0","n974","e47349",1,1,,,
"n0","n975","e12109",1,1,,,
"n0","n976","e49743",2,1,,,
"n0","n977","e12153",1,1,,,
"n0","n978","e45406",1,1,,,
"n0","n979","e47099",1,1,,,
"n0","n980","e12176",1,1,,,
"n0","n981","e12183",1,1,,,
"n0","n982","e31623",1,1,,,
"n0","n984","e12289",1,1,,,
"n0","n985","e12294",1,1,,,
"n0","n987","e12304",1,1,,,
"n0","n988","e12341",1,1,,,
"n0","n989","e12346",1,1,,,
"n0","n990","e12390",1,1,,,
"n0","n991","e29191",1,1,,,
"n0","n992","e12415",1,1,,,
"n0","n993","e12431",1,1,,,
"n0","n994","e12447",1,1,,,
"n0","n995","e12444",1,1,,,
"n0","n996","e12440",1,1,,,
"n0","n997","e24292",1,1,,,
"n0","n1000","e42182",1,1,,,
"n0","n1001","e12505",1,1,,,
"n0","n1002","e16802",1,1,,,
"n0","n1003","e12517",2,1,,,
"n0","n1004","e16865",2,1,,,
"n0","n1005","e12543",1,1,,,
"n0","n1006","e12590",1,1,,,
"n0","n1007","e12575",1,1,,,
"n0","n1008","e28206",1,1,,,
"n0","n1009","e12677",1,1,,,
"n0","n1011","e18905",1,1,,,
"n0","n1012","e12701",1,1,,,
"n0","n1013","e12702",1,1,,,
"n0","n1014","e12715",1,1,,,
"n0","n1015","e12727",1,1,,,
"n0","n1016","e12743",1,1,,,
"n0","n1017","e12780",1,1,,,
"n0","n1018","e12838",4,1,,,
"n0","n1019","e17934",1,1,,,
"n0","n1020","e12872",1,1,,,
"n0","n1021","e12881",1,1,,,
"n0","n1022","e42722",1,1,,,
"n0","n1026","e13135",3,1,,,
"n0","n1027","e40104",2,1,,,
"n0","n1028","e13140",1,1,,,
"n0","n1030","e13199",1,1,,,
"n0","n1031","e13203",2,1,,,
"n0","n1034","e31664",1,1,,,
"n0","n1035","e13239",1,1,,,
"n0","n1036","e13315",1,1,,,
"n0","n1037","e13316",1,1,,,
"n0","n1038","e13317",1,1,,,
"n0","n1039","e13318",1,1,,,
"n0","n1040","e13319",1,1,,,
"n0","n1041","e13320",1,1,,,
"n0","n1042","e13321",1,1,,,
"n0","n1043","e13322",1,1,,,
"n0","n1044","e13549",1,1,,,
"n0","n1047","e13598",1,1,,,
"n0","n1048","e13614",1,1,,,
"n0","n1050","e13639",2,1,,,
"n0","n1051","e13645",1,1,,,
"n0","n1052","e16064",1,1,,,
"n0","n1053","e13659",1,1,,,
"n0","n1054","e13679",1,1,,,
"n0","n1055","e47072",1,1,,,
"n0","n1057","e34498",1,1,,,
"n0","n1058","e51491",1,1,,,
"n0","n1059","e13792",1,1,,,
"n0","n1060","e44778",1,1,,,
"n0","n1061","e13861",1,1,,,
"n0","n1063","e13926",1,1,,,
"n0","n1064","e13941",1,1,,,
"n0","n1065","e25462",1,1,,,
"n0","n1066","e13966",1,1,,,
"n0","n1067","e38025",1,1,,,
"n0","n1069","e25565",1,1,,,
"n0","n1071","e43693",1,1,,,
"n0","n1072","e14151",1,1,,,
"n0","n1073","e14152",1,1,,,
"n0","n1074","e24305",1,1,,,
"n0","n1075","e14191",1,1,,,
"n0","n1076","e14202",1,1,,,
"n0","n1078","e14216",2,1,,,
"n0","n1079","e14221",1,1,,,
"n0","n1080","e14220",2,1,,,
"n0","n1081","e14223",1,1,,,
"n0","n1082","e14258",3,1,,,
"n0","n1083","e14384",1,1,,,
"n0","n1084","e14386",1,1,,,
"n0","n1087","e20863",1,1,,,
"n0","n1090","e14580",1,1,,,
"n0","n1091","e14584",1,1,,,
"n0","n1092","e14588",1,1,,,
"n0","n1094","e37959",2,1,,,
"n0","n1095","e16154",1,1,,,
"n0","n1096","e29571",1,1,,,
"n0","n1097","e14653",1,1,,,
"n0","n1098","e14654",2,1,,,
"n0","n1100","e14698",1,1,,,
"n0","n1101","e14819",3,1,,,
"n0","n1102","e14821",1,1,,,
"n0","n1104","e14838",1,1,,,
"n0","n1105","e34028",1,1,,,
"n0","n1106","e14860",9,1,,,
"n0","n1107","e17085",1,1,,,
"n0","n1109","e42899",1,1,,,
"n0","n1112","e14993",1,1,,,
"n0","n1113","e15003",1,1,,,
"n0","n1116","e28655",1,1,,,
"n0","n1117","e15027",1,1,,,
"n0","n1118","e15045",2,1,,,
"n0","n1119","e41286",3,1,,,
"n0","n1120","e35081",1,1,,,
"n0","n1122","e15313",1,1,,,
"n0","n1123","e15316",1,1,,,
"n0","n1125","e15369",1,1,,,
"n0","n1126","e15376",1,1,,,
"n0","n1127","e15379",1,1,,,
"n0","n1129","e15391",1,1,,,
"n0","n1130","e15408",1,1,,,
"n0","n1131","e24485",1,1,,,
"n0","n1132","e18223",1,1,,,
"n0","n1133","e15459",1,1,,,
"n0","n1134","e15511",1,1,,,
"n0","n1136","e15550",1,1,,,
"n0","n1138","e15640",1,1,,,
"n0","n1139","e15643",1,1,,,
"n0","n1140","e15651",1,1,,,
"n0","n1141","e15685",1,1,,,
"n0","n1142","e15679",1,1,,,
"n0","n1143","e15683",1,1,,,
"n0","n1144","e15664",1,1,,,
"n0","n1146","e15711",1,1,,,
"n0","n1147","e48574",1,1,,,
"n0","n1149","e15793",1,1,,,
"n0","n1150","e15830",1,1,,,
"n0","n1151","e15897",1,1,,,
"n0","n1152","e15922",1,1,,,
"n0","n1153","e15925",1,1,,,
"n0","n1154","e15932",1,1,,,
"n0","n1155","e15939",1,1,,,
"n0","n1156","e15940",1,1,,,
"n0","n1158","e18370",1,1,,,
"n0","n1159","e16024",1,1,,,
"n0","n1160","e16034",2,1,,,
"n0","n1161","e16047",1,1,,,
"n0","n1162","e50340",1,1,,,
"n0","n1165","e20200",1,1,,,
"n0","n1166","e16290",1,1,,,
"n0","n1167","e23992",1,1,,,
"n0","n1168","e16299",1,1,,,
"n0","n1169","e16301",1,1,,,
"n0","n1170","e16380",1,1,,,
"n0","n1171","e16384",1,1,,,
"n0","n1173","e16418",1,1,,,
"n0","n1175","e16455",2,1,,,
"n0","n1176","e16461",1,1,,,
"n0","n1178","e16472",2,1,,,
"n0","n1180","e16548",1,1,,,
"n0","n1181","e16552",1,1,,,
"n0","n1183","e16605",1,1,,,
"n0","n1184","e16609",2,1,,,
"n0","n1186","e16718",26,1,,,
"n0","n1190","e17052",1,1,,,
"n0","n1191","e49405",1,1,,,
"n0","n1192","e17094",3,1,,,
"n0","n1193","e17102",2,1,,,
"n0","n1194","e17103",2,1,,,
"n0","n1195","e17151",1,1,,,
"n0","n1196","e52568",1,1,,,
"n0","n1197","e17263",1,1,,,
"n0","n1199","e17273",2,1,,,
"n0","n1200","e17276",1,1,,,
"n0","n1203","e17382",1,1,,,
"n0","n1204","e18315",1,1,,,
"n0","n1205","e19672",1,1,,,
"n0","n1206","e17427",1,1,,,
"n0","n1207","e17563",1,1,,,
"n0","n1208","e35101",1,1,,,
"n0","n1209","e17575",1,1,,,
"n0","n1210","e52312",1,1,,,
"n0","n1211","e17590",1,1,,,
"n0","n1212","e26194",1,1,,,
"n0","n1213","e17630",1,1,,,
"n0","n1219","e44197",1,1,,,
"n0","n1221","e33164",1,1,,,
"n0","n1222","e49233",1,1,,,
"n0","n1226","e55303",2,1,,,
"n0","n1227","e17985",1,1,,,
"n0","n1228","e34476",1,1,,,
"n0","n1229","e26067",1,1,,,
"n0","n1230","e24660",1,1,,,
"n0","n1231","e35873",1,1,,,
"n0","n1233","e58581",1,1,,,
"n0","n1234","e49223",1,1,,,
"n0","n1235","e54704",1,1,,,
"n0","n1236","e35584",1,1,,,
"n0","n1238","e52428",1,1,,,
"n0","n1241","e32026",1,1,,,
"n0","n1243","e18666",1,1,,,
"n0","n1245","e18755",3,1,,,
"n0","n1247","e18890",1,1,,,
"n0","n1248","e18897",1,1,,,
"n0","n1249","e18900",26,1,,,
"n0","n1251","e27982",1,1,,,
"n0","n1256","e33714",1,1,,,
"n0","n1257","e48599",1,1,,,
"n0","n1258","e32818",1,1,,,
"n0","n1259","e19049",1,1,,,
"n0","n1260","e19048",1,1,,,
"n0","n1261","e19054",1,1,,,
"n0","n1262","e19060",1,1,,,
"n0","n1263","e19062",1,1,,,
"n0","n1264","e19086",1,1,,,
"n0","n1265","e21484",1,1,,,
"n0","n1268","e19175",1,1,,,
"n0","n1269","e19176",1,1,,,
"n0","n1270","e36037",1,1,,,
"n0","n1271","e19225",1,1,,,
"n0","n1273","e19238",1,1,,,
"n0","n1274","e19245",3,1,,,
"n0","n1275","e23603",1,1,,,
"n0","n1276","e19306",1,1,,,
"n0","n1277","e19560",2,1,,,
"n0","n1281","e19648",3,1,,,
"n0","n1282","e19675",1,1,,,
"n0","n1283","e19680",1,1,,,
"n0","n1284","e19681",1,1,,,
"n0","n1286","e19697",1,1,,,
"n0","n1287","e19778",1,1,,,
"n0","n1289","e19830",1,1,,,
"n0","n1290","e19853",2,1,,,
"n0","n1291","e19861",1,1,,,
"n0","n1292","e19867",1,1,,,
"n0","n1293","e19869",1,1,,,
"n0","n1294","e19948",1,1,,,
"n0","n1296","e38414",1,1,,,
"n0","n1297","e19968",1,1,,,
"n0","n1298","e19974",1,1,,,
"n0","n1299","e19997",1,1,,,
"n0","n1301","e20056",1,1,,,
"n0","n1302","e44098",1,1,,,
"n0","n1303","e25367",1,1,,,
"n0","n1308","e43117",1,1,,,
"n0","n1309","e20373",2,1,,,
"n0","n1310","e20412",1,1,,,
"n0","n1311","e20418",3,1,,,
"n0","n1313","e37452",1,1,,,
"n0","n1314","e20539",1,1,,,
"n0","n1315","e20567",1,1,,,
"n0","n1318","e21576",1,1,,,
"n0","n1319","e23623",1,1,,,
"n0","n1320","e35184",1,1,,,
"n0","n1322","e20799",2,1,,,
"n0","n1323","e49676",1,1,,,
"n0","n1326","e21885",1,1,,,
"n0","n1327","e20848",2,1,,,
"n0","n1328","e42474",1,1,,,
"n0","n1330","e20886",1,1,,,
"n0","n1331","e20934",1,1,,,
"n0","n1333","e20981",1,1,,,
"n0","n1335","e21175",3,1,,,
"n0","n1338","e21249",1,1,,,
"n0","n1339","e21248",1,1,,,
"n0","n1340","e21251",2,1,,,
"n0","n1342","e55006",1,1,,,
"n0","n1343","e21319",1,1,,,
"n0","n1344","e21346",1,1,,,
"n0","n1346","e21423",2,1,,,
"n0","n1349","e21462",1,1,,,
"n0","n1350","e21470",1,1,,,
"n0","n1351","e21485",1,1,,,
"n0","n1353","e21501",1,1,,,
"n0","n1354","e21557",1,1,,,
"n0","n1355","e21620",1,1,,,
"n0","n1356","e21716",1,1,,,
"n0","n1357","e21793",1,1,,,
"n0","n1359","e21805",1,1,,,
"n0","n1361","e21909",1,1,,,
"n0","n1362","e42623",1,1,,,
"n0","n1363","e21957",1,1,,,
"n0","n1364","e21958",1,1,,,
"n0","n1366","e22058",1,1,,,
"n0","n1368","e22124",1,1,,,
"n0","n1369","e22127",1,1,,,
"n0","n1370","e53661",1,1,,,
"n0","n1372","e41285",1,1,,,
"n0","n1375","e22271",1,1,,,
"n0","n1377","e44868",1,1,,,
"n0","n1379","e22334",1,1,,,
"n0","n1380","e22345",1,1,,,
"n0","n1381","e56770",1,1,,,
"n0","n1382","e22387",1,1,,,
"n0","n1383","e22406",1,1,,,
"n0","n1386","e22431",1,1,,,
"n0","n1388","e22538",1,1,,,
"n0","n1389","e22539",1,1,,,
"n0","n1392","e25270",1,1,,,
"n0","n1393","e22587",1,1,,,
"n0","n1395","e31641",1,1,,,
"n0","n1396","e22723",1,1,,,
"n0","n1397","e43813",1,1,,,
"n0","n1398","e52409",1,1,,,
"n0","n1400","e22816",1,1,,,
"n0","n1401","e22844",1,1,,,
"n0","n1402","e22888",1,1,,,
"n0","n1403","e32450",1,1,,,
"n0","n1404","e22943",1,1,,,
"n0","n1406","e22965",1,1,,,
"n0","n1408","e23036",1,1,,,
"n0","n1409","e26765",1,1,,,
"n0","n1410","e58715",1,1,,,
"n0","n1412","e29582",1,1,,,
"n0","n1413","e29177",1,1,,,
"n0","n1414","e23081",1,1,,,
"n0","n1415","e23193",1,1,,,
"n0","n1416","e23223",1,1,,,
"n0","n1418","e23264",1,1,,,
"n0","n1419","e23268",1,1,,,
"n0","n1420","e23286",1,1,,,
"n0","n1422","e42949",1,1,,,
"n0","n1423","e23474",1,1,,,
"n0","n1424","e23548",26,1,,,
"n0","n1426","e23602",1,1,,,
"n0","n1427","e47304",1,1,,,
"n0","n1429","e23725",1,1,,,
"n0","n1430","e25701",1,1,,,
"n0","n1431","e38598",1,1,,,
"n0","n1433","e23824",1,1,,,
"n0","n1434","e23916",2,1,,,
"n0","n1436","e53269",1,1,,,
"n0","n1437","e37689",1,1,,,
"n0","n1439","e24082",1,1,,,
"n0","n1440","e24085",2,1,,,
"n0","n1443","e24159",1,1,,,
"n0","n1444","e24254",1,1,,,
"n0","n1448","e30323",1,1,,,
"n0","n1453","e24505",1,1,,,
"n0","n1454","e24527",1,1,,,
"n0","n1456","e24731",1,1,,,
"n0","n1458","e51226",1,1,,,
"n0","n1460","e24977",1,1,,,
"n0","n1461","e24980",1,1,,,
"n0","n1462","e24986",1,1,,,
"n0","n1463","e46996",1,1,,,
"n0","n1464","e37414",1,1,,,
"n0","n1465","e34362",1,1,,,
"n0","n1466","e25106",2,1,,,
"n0","n1470","e26352",1,1,,,
"n0","n1471","e25252",1,1,,,
"n0","n1472","e25282",1,1,,,
"n0","n1474","e25304",1,1,,,
"n0","n1477","e25386",1,1,,,
"n0","n1478","e25419",2,1,,,
"n0","n1479","e48905",1,1,,,
"n0","n1482","e25461",1,1,,,
"n0","n1484","e25554",1,1,,,
"n0","n1486","e25575",1,1,,,
"n0","n1487","e25621",2,1,,,
"n0","n1491","e26752",1,1,,,
"n0","n1492","e25689",1,1,,,
"n0","n1493","e33668",1,1,,,
"n0","n1494","e25698",1,1,,,
"n0","n1495","e25704",1,1,,,
"n0","n1497","e25741",3,1,,,
"n0","n1498","e25748",1,1,,,
"n0","n1500","e25791",2,1,,,
"n0","n1501","e25802",1,1,,,
"n0","n1502","e25897",1,1,,,
"n0","n1503","e42826",1,1,,,
"n0","n1507","e26058",2,1,,,
"n0","n1508","e26059",1,1,,,
"n0","n1509","e26062",1,1,,,
"n0","n1510","e39686",1,1,,,
"n0","n1511","e26196",1,1,,,
"n0","n1512","e26197",1,1,,,
"n0","n1513","e26198",1,1,,,
"n0","n1514","e26195",1,1,,,
"n0","n1515","e35398",2,1,,,
"n0","n1516","e35860",1,1,,,
"n0","n1517","e26228",1,1,,,
"n0","n1518","e28140",1,1,,,
"n0","n1519","e26343",1,1,,,
"n0","n1521","e41608",1,1,,,
"n0","n1522","e26398",2,1,,,
"n0","n1523","e26400",3,1,,,
"n0","n1525","e26442",1,1,,,
"n0","n1526","e30729",1,1,,,
"n0","n1527","e26513",1,1,,,
"n0","n1530","e26557",1,1,,,
"n0","n1532","e26613",3,1,,,
"n0","n1533","e26616",1,1,,,
"n0","n1534","e26650",2,1,,,
"n0","n1536","e26661",1,1,,,
"n0","n1537","e26734",1,1,,,
"n0","n1539","e26759",1,1,,,
"n0","n1540","e26802",1,1,,,
"n0","n1541","e43854",1,1,,,
"n0","n1544","e26933",1,1,,,
"n0","n1545","e26958",1,1,,,
"n0","n1546","e26959",1,1,,,
"n0","n1547","e26960",1,1,,,
"n0","n1548","e26985",1,1,,,
"n0","n1549","e26987",26,1,,,
"n0","n1550","e26996",1,1,,,
"n0","n1551","e27000",1,1,,,
"n0","n1552","e26999",1,1,,,
"n0","n1554","e27061",1,1,,,
"n0","n1556","e41425",1,1,,,
"n0","n1558","e37062",1,1,,,
"n0","n1559","e27109",1,1,,,
"n0","n1560","e27133",1,1,,,
"n0","n1561","e27136",1,1,,,
"n0","n1562","e53998",1,1,,,
"n0","n1563","e27165",1,1,,,
"n0","n1564","e27201",1,1,,,
"n0","n1566","e27308",1,1,,,
"n0","n1567","e32014",1,1,,,
"n0","n1569","e27465",1,1,,,
"n0","n1570","e27530",1,1,,,
"n0","n1571","e27534",1,1,,,
"n0","n1572","e29777",2,1,,,
"n0","n1573","e30160",1,1,,,
"n0","n1574","e27544",5,1,,,
"n0","n1579","e27740",1,1,,,
"n0","n1584","e27820",1,1,,,
"n0","n1585","e27828",3,1,,,
"n0","n1587","e51461",1,1,,,
"n0","n1588","e44028",1,1,,,
"n0","n1590","e27979",1,1,,,
"n0","n1591","e28005",1,1,,,
"n0","n1594","e28034",1,1,,,
"n0","n1595","e28035",1,1,,,
"n0","n1596","e37188",1,1,,,
"n0","n1598","e28078",1,1,,,
"n0","n1600","e29764",1,1,,,
"n0","n1601","e28139",1,1,,,
"n0","n1602","e28156",1,1,,,
"n0","n1603","e28205",1,1,,,
"n0","n1604","e28201",1,1,,,
"n0","n1605","e28228",1,1,,,
"n0","n1606","e28229",1,1,,,
"n0","n1607","e28255",2,1,,,
"n0","n1609","e30267",1,1,,,
"n0","n1610","e28335",1,1,,,
"n0","n1611","e28338",1,1,,,
"n0","n1612","e28339",1,1,,,
"n0","n1613","e53541",1,1,,,
"n0","n1614","e28415",1,1,,,
"n0","n1616","e46175",1,1,,,
"n0","n1620","e28623",1,1,,,
"n0","n1621","e28633",1,1,,,
"n0","n1622","e28640",1,1,,,
"n0","n1623","e28654",1,1,,,
"n0","n1624","e28660",1,1,,,
"n0","n1626","e28680",1,1,,,
"n0","n1627","e28699",1,1,,,
"n0","n1628","e52758",1,1,,,
"n0","n1629","e38994",1,1,,,
"n0","n1631","e28892",1,1,,,
"n0","n1632","e28914",1,1,,,
"n0","n1633","e28944",26,1,,,
"n0","n1634","e28957",3,1,,,
"n0","n1636","e29000",1,1,,,
"n0","n1638","e29027",1,1,,,
"n0","n1639","e29032",1,1,,,
"n0","n1640","e31610",1,1,,,
"n0","n1641","e29132",1,1,,,
"n0","n1643","e29271",1,1,,,
"n0","n1644","e45229",1,1,,,
"n0","n1645","e29366",1,1,,,
"n0","n1646","e29371",1,1,,,
"n0","n1647","e29379",1,1,,,
"n0","n1648","e50834",1,1,,,
"n0","n1649","e29406",1,1,,,
"n0","n1650","e44195",1,1,,,
"n0","n1651","e29453",1,1,,,
"n0","n1652","e29477",1,1,,,
"n0","n1653","e29481",1,1,,,
"n0","n1654","e46080",1,1,,,
"n0","n1655","e29502",1,1,,,
"n0","n1656","e49200",1,1,,,
"n0","n1658","e29539",1,1,,,
"n0","n1659","e29555",9,1,,,
"n0","n1664","e40928",1,1,,,
"n0","n1665","e40710",3,1,,,
"n0","n1667","e29804",1,1,,,
"n0","n1671","e45641",1,1,,,
"n0","n1672","e30065",1,1,,,
"n0","n1677","e30355",2,1,,,
"n0","n1678","e37598",1,1,,,
"n0","n1680","e30510",1,1,,,
"n0","n1681","e30513",1,1,,,
"n0","n1682","e30541",1,1,,,
"n0","n1684","e30585",1,1,,,
"n0","n1687","e30640",1,1,,,
"n0","n1688","e30641",1,1,,,
"n0","n1689","e45168",1,1,,,
"n0","n1690","e30702",1,1,,,
"n0","n1691","e43507",1,1,,,
"n0","n1692","e30786",1,1,,,
"n0","n1693","e43508",1,1,,,
"n0","n1694","e30799",1,1,,,
"n0","n1695","e36118",1,1,,,
"n0","n1697","e30845",1,1,,,
"n0","n1698","e46998",1,1,,,
"n0","n1699","e30864",2,1,,,
"n0","n1702","e30963",1,1,,,
"n0","n1705","e31017",1,1,,,
"n0","n1707","e31046",1,1,,,
"n0","n1708","e31047",1,1,,,
"n0","n1710","e36313",1,1,,,
"n0","n1711","e31232",1,1,,,
"n0","n1712","e31317",2,1,,,
"n0","n1713","e31337",1,1,,,
"n0","n1715","e31426",1,1,,,
"n0","n1716","e31427",1,1,,,
"n0","n1717","e54319",1,1,,,
"n0","n1718","e31462",1,1,,,
"n0","n1720","e35535",1,1,,,
"n0","n1722","e31537",2,1,,,
"n0","n1723","e31538",1,1,,,
"n0","n1724","e31553",1,1,,,
"n0","n1727","e31865",1,1,,,
"n0","n1730","e31640",1,1,,,
"n0","n1731","e31702",1,1,,,
"n0","n1733","e40126",1,1,,,
"n0","n1734","e31850",1,1,,,
"n0","n1735","e31957",1,1,,,
"n0","n1736","e31959",2,1,,,
"n0","n1738","e31986",1,1,,,
"n0","n1749","e32157",1,1,,,
"n0","n1750","e32158",1,1,,,
"n0","n1751","e57641",1,1,,,
"n0","n1754","e32216",1,1,,,
"n0","n1755","e32220",1,1,,,
"n0","n1756","e32221",2,1,,,
"n0","n1757","e32230",1,1,,,
"n0","n1761","e32294",1,1,,,
"n0","n1762","e32343",1,1,,,
"n0","n1763","e39661",1,1,,,
"n0","n1764","e32384",1,1,,,
"n0","n1765","e42509",1,1,,,
"n0","n1767","e32447",1,1,,,
"n0","n1770","e32574",1,1,,,
"n0","n1771","e38989",1,1,,,
"n0","n1772","e32591",1,1,,,
"n0","n1774","e32601",1,1,,,
"n0","n1776","e32607",1,1,,,
"n0","n1777","e32639",1,1,,,
"n0","n1779","e38151",1,1,,,
"n0","n1780","e32794",1,1,,,
"n0","n1782","e32936",1,1,,,
"n0","n1783","e32935",1,1,,,
"n0","n1786","e32962",1,1,,,
"n0","n1787","e32984",1,1,,,
"n0","n1790","e33086",1,1,,,
"n0","n1792","e33107",3,1,,,
"n0","n1794","e33131",1,1,,,
"n0","n1796","e33169",1,1,,,
"n0","n1797","e33180",1,1,,,
"n0","n1798","e33215",1,1,,,
"n0","n1799","e33444",1,1,,,
"n0","n1800","e33474",1,1,,,
"n0","n1801","e41794",1,1,,,
"n0","n1803","e33530",1,1,,,
"n0","n1805","e36152",1,1,,,
"n0","n1806","e34280",2,1,,,
"n0","n1807","e33559",1,1,,,
"n0","n1809","e38300",1,1,,,
"n0","n1810","e33768",1,1,,,
"n0","n1811","e33858",1,1,,,
"n0","n1813","e33964",2,1,,,
"n0","n1814","e33965",1,1,,,
"n0","n1815","e33966",1,1,,,
"n0","n1816","e47870",1,1,,,
"n0","n1818","e34053",1,1,,,
"n0","n1821","e34131",2,1,,,
"n0","n1822","e34158",1,1,,,
"n0","n1823","e34253",1,1,,,
"n0","n1827","e34289",1,1,,,
"n0","n1828","e34300",1,1,,,
"n0","n1829","e34331",1,1,,,
"n0","n1830","e48668",1,1,,,
"n0","n1831","e34343",1,1,,,
"n0","n1832","e34361",1,1,,,
"n0","n1833","e34443",1,1,,,
"n0","n1834","e58328",2,1,,,
"n0","n1835","e34544",1,1,,,
"n0","n1837","e34588",1,1,,,
"n0","n1841","e34659",1,1,,,
"n0","n1843","e34754",1,1,,,
"n0","n1846","e44455",1,1,,,
"n0","n1849","e34989",1,1,,,
"n0","n1850","e35006",1,1,,,
"n0","n1851","e35005",1,1,,,
"n0","n1852","e35016",1,1,,,
"n0","n1853","e35020",1,1,,,
"n0","n1854","e35035",1,1,,,
"n0","n1855","e35032",1,1,,,
"n0","n1856","e35094",1,1,,,
"n0","n1859","e35132",1,1,,,
"n0","n1860","e35142",3,1,,,
"n0","n1861","e35145",1,1,,,
"n0","n1864","e35266",1,1,,,
"n0","n1865","e36651",1,1,,,
"n0","n1867","e53793",1,1,,,
"n0","n1870","e35536",1,1,,,
"n0","n1872","e35577",1,1,,,
"n0","n1873","e44403",1,1,,,
"n0","n1874","e35607",1,1,,,
"n0","n1875","e35814",1,1,,,
"n0","n1877","e51527",1,1,,,
"n0","n1880","e35957",1,1,,,
"n0","n1882","e36099",1,1,,,
"n0","n1883","e36101",1,1,,,
"n0","n1885","e36136",1,1,,,
"n0","n1886","e36150",1,1,,,
"n0","n1887","e36172",2,1,,,
"n0","n1888","e36175",1,1,,,
"n0","n1889","e36180",1,1,,,
"n0","n1891","e44248",1,1,,,
"n0","n1892","e39020",1,1,,,
"n0","n1894","e36504",1,1,,,
"n0","n1895","e36505",9,1,,,
"n0","n1896","e54592",1,1,,,
"n0","n1898","e36611",1,1,,,
"n0","n1901","e36632",1,1,,,
"n0","n1903","e36680",1,1,,,
"n0","n1904","e36691",1,1,,,
"n0","n1905","e36709",1,1,,,
"n0","n1906","e36746",1,1,,,
"n0","n1908","e36886",1,1,,,
"n0","n1909","e36915",1,1,,,
"n0","n1911","e37057",1,1,,,
"n0","n1912","e37059",1,1,,,
"n0","n1913","e37079",1,1,,,
"n0","n1915","e37122",2,1,,,
"n0","n1916","e37197",1,1,,,
"n0","n1917","e37214",1,1,,,
"n0","n1918","e37324",1,1,,,
"n0","n1919","e37335",1,1,,,
"n0","n1920","e37368",1,1,,,
"n0","n1921","e37495",1,1,,,
"n0","n1922","e37530",2,1,,,
